split,group_column,group_value,row_count,mae,rmse,mean_error,median_absolute_error,p90_absolute_error,total_error_contribution
validation,Location,EGLINTON AND KEELE,141,3.349646619448425,5.063954459001728,-1.9541798546804603,1.8894338607788086,7.763350486755373,472.30017334222794
validation,Location,ARROW GARAGE,132,3.559101170027685,5.546629097470314,-1.543605316500885,2.097693681716919,8.103425598144531,469.8013544436544
validation,Location,DUFFERIN AND LAWRENCE,167,2.7301122713945585,5.715447928547397,0.00020886181357378017,1.2965764999389648,4.122395324707033,455.9287493228913
validation,Location,MOUNT DENNIS GARAGE,114,3.556945907899685,5.278392532912697,0.14022080672153253,2.289189338684083,7.696410083770752,405.4918335005641
validation,Location,KEELE AND EGLINTON,114,3.319662202868545,4.924352199798524,0.439368072308992,2.3569326400756827,6.663127040863039,378.44149112701416
validation,Location,HUMBERWOOD LOOP,115,3.238505207973978,5.817569704681358,-0.948478373237278,1.198110580444336,9.112562370300294,372.42809891700745
validation,Route,501,3853,7.391455112046896,17.933141221693663,-2.5920055027661495,2.5367069244384766,16.121819686889648,28479.27654671669
validation,Route,504,2362,8.525329822407851,19.23691616855506,-4.059777642992167,3.2655677795410156,19.313156127929688,20136.829040527344
validation,Route,505,1832,9.998974610494214,22.33935916055564,-4.791388850935682,3.8392791748046875,21.643371105194092,18318.1214864254
validation,Route,506,1862,8.961380155462967,19.42479158940069,-4.0530656334152795,2.768587350845337,21.701679801940926,16686.089849472046
validation,Route,52,1376,7.505805556857308,12.547183658337168,-3.287897857122643,5.407609462738036,13.167713642120361,10327.988446235657
validation,Route,510,1409,7.286877444316683,16.17222300450035,-3.718987685217766,3.0178308486938477,16.142210769653328,10267.210319042206
validation,Route,32,1912,4.9721420469643185,13.345324341183886,-3.6670093783274855,2.0830230712890634,9.693064498901368,9506.735593795776
validation,Route,36,1670,5.644188169233813,19.837697862577418,-2.9145612709536524,1.248213291168213,10.218756771087644,9425.794242620468
validation,Route,102,923,9.447336158669783,16.499863282943483,-1.9231226116192819,5.7201995849609375,17.623716735839846,8719.89127445221
validation,Route,72,838,9.2365711048281,18.605162079356155,-0.15433259681756287,6.522129058837891,12.403902053833011,7740.246585845947
validation,Route,97,405,18.735547954653516,26.318852355695732,-10.709381658059579,11.219278335571289,41.38427963256836,7587.896921634674
validation,Route,47,930,7.226723375115343,14.28035752612578,-1.7950758898130028,4.812989711761475,12.309097671508791,6720.852738857269
validation,Route,85,842,7.403966465641937,11.845249349229562,-2.012357402867206,5.165088653564454,14.643482303619384,6234.139764070511
validation,Route,53,750,8.302369758923849,19.217757178727318,-4.69891742738088,3.680750846862794,15.906745529174808,6226.777319192886
validation,Route,54,988,6.12693769222329,13.818755268688854,-2.598720822981012,2.9799323081970224,11.424409866333008,6053.414439916611
validation,Route,96,755,7.963513788008532,16.654781088718252,-1.421878617015106,4.405329704284668,15.312815856933595,6012.452909946442
validation,Route,512,1058,5.553531952864281,13.149842932403965,-1.5265797301140986,2.5073955059051514,9.877079963684098,5875.636806130409
validation,Route,35,1303,4.335622849504672,12.195681397099081,-1.229105101305068,1.6988267898559553,9.006793785095212,5649.316572904588
validation,Route,41,956,5.859209202822282,16.14036496002751,-0.4785982919038589,2.438872814178466,10.834028720855713,5601.403997898102
validation,Route,29,1285,4.258431095093605,13.923174360902033,-2.1830484186165062,1.4251093864440918,5.60611562728882,5472.083957195282
validation,Route,34,737,7.406904534374843,17.966034588467988,-4.224549670717609,3.5956668853759766,13.383701133728026,5458.888641834259
validation,Route,39,616,8.74642198194157,17.425196560826674,-5.1697594631801955,6.233960151672364,11.11835527420044,5387.795940876007
validation,Route,7,1239,4.128698782347401,14.33983715259363,-1.8072425628304962,1.155099868774414,8.572378349304204,5115.45779132843
validation,Route,86,714,6.721365508912992,14.871399085348031,-3.0500158539005353,3.6870083808898926,11.174542045593267,4799.054973363876
validation,Route,68,403,11.740144922478915,21.31772048401992,-7.9516729858909585,6.790395736694336,25.6405445098877,4731.278403759003
validation,Route,63,939,5.00904909033364,14.335922182080088,-2.0307237071097215,1.505497932434082,9.309687900543214,4703.497095823288
validation,Route,503,542,8.638749126138721,19.23478856097755,-2.8530582290733872,2.4761621952056885,18.65677146911621,4682.202026367187
validation,Route,300,455,10.206867231379498,18.34965753441454,-2.3595390835961143,6.361015558242798,20.72486381530763,4644.124590277672
validation,Route,511,580,7.971353358030319,15.617677247418298,-3.690231042278224,2.8033525943756104,19.611647796630873,4623.384947657585
validation,Route,84,566,8.13853003532221,21.397501347052806,-3.4161017876210567,2.8298234939575186,16.604088306427002,4606.407999992371
validation,Route,37,466,9.728905221423366,18.259252735015206,-5.032297764724928,6.634866714477539,16.467812538146973,4533.669833183289
validation,Route,939,747,5.8666825029585095,15.744460677310302,-2.3150756422933965,2.6550302505493164,9.604248809814457,4382.411829710007
validation,Route,79,431,9.954886916618612,17.982402099329285,-5.768857942656409,6.864362716674805,16.424180030822754,4290.556261062622
validation,Route,Unknown,892,4.740830300476051,13.62321846783792,-1.4700699754877877,1.8168891668319702,7.863263130187987,4228.820628024638
validation,Route,73,350,11.566013471058437,22.740683328302357,-5.770024655205863,6.727285385131836,17.42124786376954,4048.104714870453
validation,Route,95,808,4.852170853921683,13.134769631858983,-1.0417628424002392,2.3656744956970224,9.011726093292252,3920.5540499687195
validation,Route,320,477,7.899859684318367,21.12172613534365,-4.283256499272473,2.5493953227996826,16.01019916534424,3768.233069419861
validation,Route,45,615,6.056240037204773,14.0524732670074,-3.0898701214208835,3.4655799865722656,10.25535526275635,3724.5876228809357
validation,Route,43,588,6.166855092356805,16.748166448650753,-2.182892296184488,2.311171293258667,11.016284751892096,3626.1107943058014
validation,Route,108,351,10.221655185406025,21.86378346697055,-5.849297852258057,5.624711036682127,15.489544868469238,3587.8009700775146
validation,Route,116,794,4.496383202166041,15.44740601607962,-0.9583963224809776,1.3465967178344735,7.738352298736572,3570.1282625198364
validation,Route,57,257,13.64226767432365,31.55569226589068,-10.845225209855847,5.988796234130859,27.26696853637696,3506.062792301178
validation,Route,12,356,9.773057588030783,19.389300487727354,-5.792099313789539,6.6873841285705575,14.510599136352539,3479.2085013389587
validation,Route,46,260,13.213766530843882,30.513256054997225,-7.7410381133739765,5.647167682647705,24.517705059051508,3435.579298019409
validation,Route,75,485,7.03610311144406,16.00726073772824,-2.6720955578322263,2.5285377502441406,12.87563514709473,3412.5100090503693
validation,Route,509,425,7.998164988966549,16.998884555803443,-3.292279652146732,3.7940618991851807,15.734143924713136,3399.2201203107834
validation,Route,24,655,4.884938781316044,15.3675913239217,-2.4778520755185425,1.1418666839599592,11.69375228881836,3199.6349017620087
validation,Route,40,322,9.876656862519543,18.032102696386765,-6.913483650788017,6.854557991027832,15.677972412109376,3180.2835097312927
validation,Route,19,265,11.64946015735842,24.649419459257917,-4.454381088040909,5.537221908569336,20.70808639526367,3087.1069416999817
validation,Route,129,301,10.175829828775603,21.625989596438156,-3.833414304296044,4.930233001708984,21.873085021972656,3062.9247784614563
validation,Route,960,777,3.8841893844776325,11.973744296102696,-1.764252641486385,1.7419767379760742,7.883804512023924,3018.0151517391205
validation,Route,26,162,18.51804777133612,35.84736273071203,-13.993042118755387,9.739124298095703,26.732266712188746,2999.923738956452
validation,Route,110,264,11.15437850446412,26.222314156168007,-6.2697290687850025,6.684769630432129,15.467560863494887,2944.755925178528
validation,Route,25,646,4.491640887024233,14.036827603493025,-2.408920827295758,1.5830399990081783,7.869974136352539,2901.6000130176544
validation,Route,89,725,3.921830450255295,12.585043800167226,-0.7010397121824067,1.117201805114746,8.79898948669435,2843.327076435089
validation,Route,17,330,8.611261487729621,17.521375267095788,-3.646559878551599,4.7346062660217285,20.29485187530518,2841.716290950775
validation,Route,59,225,12.49974754333496,19.031983587041324,-7.555273827446832,8.710653305053711,27.118624496459958,2812.443197250366
validation,Route,165,702,3.8544990832989035,11.574646410666515,-0.43457591907251253,1.2859406471252441,8.043251419067381,2705.85835647583
validation,Route,109,179,14.706837089368085,24.444882682516553,-9.935958175019845,9.81184196472168,25.404269027709976,2632.523838996887
validation,Route,21,283,9.162250596305928,19.19458530455159,-5.652874980292977,5.11262321472168,16.63935432434082,2592.9169187545776
validation,Route,16,299,8.644176377899273,23.573905226186884,-4.145980557470417,2.0079221725463885,17.24907226562499,2584.6087369918823
validation,Route,94,315,8.194074143303766,18.074082113650572,-3.629178648146372,4.957822799682615,11.667654609680179,2581.133355140686
validation,Route,60,626,4.102846744723213,11.911735662856593,-1.6300241859576192,1.3177485466003427,9.12370491027832,2568.3820621967316
validation,Route,161,382,6.602435718656211,15.496017926105875,-3.594399574539424,3.1361069679260254,11.208472537994385,2522.1304445266724
validation,Route,51,272,9.171577895388884,16.62310077700657,-2.044872185763191,4.83584499359131,20.339895057678223,2494.6691875457764
validation,Route,88,193,12.855503314517323,23.738742582929127,-6.455621724301669,7.638904571533203,25.522872543334966,2481.1121397018433
validation,Route,927,431,5.641866261333988,19.087995857294125,-3.6592558188117574,1.4536628723144513,9.05037784576416,2431.6443586349487
validation,Route,104,233,10.168926296315991,17.307778432909377,-7.2016539675995,7.196020603179932,15.952057075500493,2369.359827041626
validation,Route,42,270,8.744563537173802,22.861616203567525,-2.545364362222177,3.399707317352295,14.384629249572752,2361.0321550369263
validation,Route,168,364,6.383216504212264,16.108982952647995,-3.4011134616621246,3.6995849609375,9.838408660888671,2323.490807533264
validation,Route,107,180,12.693008274502224,21.408694388382827,-5.565400430891249,7.786830902099609,27.45497932434082,2284.7414894104004
validation,Route,929,728,3.0594999390644033,10.86440583445576,-0.37078278208826926,1.1352467536926278,3.471317481994636,2227.3159556388855
validation,Route,935,512,4.287636743858457,11.24199530252842,-1.0703057423233986,1.8681221008300781,7.297643089294436,2195.27001285553
validation,Route,905,309,6.937749408209594,16.754431916294138,-4.109792764132848,4.371748924255373,9.119199752807614,2143.7645671367645
validation,Route,123,279,7.594560876114821,13.0459603858214,-1.325139524261584,5.134088516235352,11.860097503662114,2118.882484436035
validation,Route,160,207,10.194750799649004,25.651507442593076,-6.4230829137534915,3.9695072174072266,17.295238876342772,2110.3134155273438
validation,Route,11,264,7.957499229546749,14.77892968801436,-3.2506576957124653,4.797691822052002,14.68605766296387,2100.779796600342
validation,Route,64,281,7.42164730516617,21.127705045336985,-2.4861661810891906,1.9074621200561523,15.512391090393066,2085.4828927516937
validation,Route,80,171,11.945855865701597,19.879391058908954,-4.630013242799636,6.990777969360352,29.10072898864746,2042.7413530349731
validation,Route,121,152,13.398743871011233,33.62705143148403,-7.713293128891995,3.5397796630859375,31.237348556518565,2036.6090683937073
validation,Route,91,188,10.783456074430587,22.89865381737787,-6.64496441851271,7.486104488372802,14.949063014984132,2027.2897419929504
validation,Route,118,219,8.950767930784181,13.476865714352751,-4.282332969038454,6.385051727294918,17.037445640563977,1960.2181768417356
validation,Route,56,183,10.411001755240186,21.29661818408488,-3.5285169700455796,5.526645660400391,17.883916854858406,1905.213321208954
validation,Route,113,259,7.348009479552162,18.094008755543047,-2.679524475082928,3.5702457427978516,13.74115562438966,1903.13445520401
validation,Route,985,463,4.073643546382501,7.033220190878528,-0.5395554404536798,2.51788330078125,8.019067192077637,1886.0969619750979
validation,Route,301,143,12.902111203520448,17.187488896378845,-8.13369409521143,8.135709762573239,24.467105007171632,1845.001902103424
validation,Route,70,233,7.895705938339233,14.042728770233722,-0.7904097931579459,5.486672401428224,13.255697250366211,1839.6994836330414
validation,Route,100,275,6.671037606326016,22.205959155796272,-2.7852247480912644,1.6996197700500488,8.704133987426756,1834.5353417396545
validation,Route,62,210,8.71313517888387,15.824483499089153,-3.6255427178882416,5.083089351654053,16.079043960571283,1829.7583875656128
validation,Route,13,166,10.94643238079117,20.96568131840212,-2.9523978089711753,6.402732849121094,21.26404619216919,1817.1077752113345
validation,Route,65,266,6.823906002188087,15.29013398302121,-0.008654630273804628,2.6933956146240234,12.990702152252197,1815.1589965820312
validation,Route,14,203,8.684003825258152,18.60109263306727,-3.6639707499536973,5.1450347900390625,13.870812225341803,1762.8527765274048
validation,Route,98,198,8.540313041571414,17.011978019947232,-5.453774746018227,6.146518707275391,14.984184455871585,1690.98198223114
validation,Route,134,222,7.463111967653842,17.509657584027075,-2.5995850047549687,4.214257717132569,13.460676765441896,1656.8108568191528
validation,Route,169,133,12.24675398661678,22.207420451307367,-7.433953485990825,6.68133544921875,20.322898864746094,1628.8182802200317
validation,Route,106,255,6.263034583073036,14.306081205866441,-3.227918039583692,3.5541067123413086,13.258044815063473,1597.0738186836243
validation,Route,900,264,5.960048089424769,18.15601799736561,-2.8745450350371273,1.8802142143249512,11.859545564651498,1573.452695608139
validation,Route,126,165,9.393293889363607,13.334083183500294,-3.6109767567027697,8.092567443847656,16.938151550292964,1549.8934917449951
validation,Route,9,156,9.86488502453535,18.297767943917904,-6.27150531915518,7.510876655578613,14.270503997802734,1538.9220638275146
validation,Route,600,446,3.4451105865600806,11.779115337160585,-1.8704431088043025,0.9834131896495819,8.739794373512268,1536.519321605796
validation,Route,112,195,7.819550306369097,10.715739163489609,-2.8093083430559207,6.390783309936523,13.777293395996093,1524.8123097419739
validation,Route,38,292,5.18961696673746,12.639762001212931,-2.5301331877708435,2.543170452117921,9.03303918838502,1515.3681542873383
validation,Route,133,328,4.522108082364245,11.437153331026565,-3.063290687595926,2.3321328163146955,9.360488414764403,1483.2514510154724
validation,Route,111,163,9.047287309096635,23.155270958443438,-4.284074426428672,3.0804433822631836,16.979615020751964,1474.7078313827515
validation,Route,15,111,13.08997020635519,26.797552008986163,-6.79097994812974,8.064852714538574,21.267909049987793,1452.986692905426
validation,Route,20,235,6.115964528347583,14.783465225450104,-2.272862791507802,3.313680648803711,11.72372627258301,1437.2516641616821
validation,Route,131,246,5.777769553952101,13.059300224064978,-3.0024230150672477,2.2621684074401864,12.07116174697876,1421.3313102722168
validation,Route,120,123,11.255006255173102,15.534408794798912,-4.846529867590927,10.037075996398926,17.382272720336914,1384.3657693862915
validation,Route,995,235,5.841957540714994,13.00674516259328,-2.867807836735502,3.6463441848754883,9.293462753295897,1372.8600220680237
validation,Route,87,150,9.138624588648478,22.261428719540184,-4.837001625696818,2.0042200088500977,22.659501838684065,1370.7936882972717
validation,Route,67,179,7.62751803051826,14.927161646142954,-0.22613532849530268,3.5231103897094727,16.818417739868167,1365.3257274627686
validation,Route,925,334,3.7764425663177126,11.322614225429788,-1.738654402201761,1.408050298690796,7.627427053451537,1261.331817150116
validation,Route,122,108,11.658789740668404,24.865996619620688,-6.893541159453215,8.730873107910156,16.618889904022218,1259.1492919921875
validation,Route,71,191,6.572530292091569,11.030916797018435,2.8504167476873747,4.365703582763672,11.857500076293945,1255.3532857894897
validation,Route,61,157,7.895217640384747,17.700891552442965,-4.977641476187737,3.4162521362304688,15.629092407226565,1239.5491695404053
validation,Route,130,140,8.803529255730766,12.963098189370921,-1.3475228922707694,6.649353981018066,19.400409507751466,1232.4940958023071
validation,Route,996,359,3.371658447393136,12.893508665497205,-1.23558667376845,0.9160985946655273,6.523840713500976,1210.4253826141357
validation,Route,90,282,3.701400359471639,9.228663059945157,-0.8656313114977897,1.3604559898376465,8.5477445602417,1043.7949013710022
validation,Route,903,233,4.369117580258283,9.38068985686377,-0.4221247849034649,2.790703296661377,7.408158874511721,1018.00439620018
validation,Route,941,162,6.228740397794747,8.85808044928242,-3.394950849038583,4.977072715759276,9.719678688049317,1009.0559444427489
validation,Route,78,101,9.987576333603057,14.582802979424397,-5.162742019879936,7.078269004821776,14.845855712890623,1008.7452096939088
validation,Route,23,160,6.135832041501999,19.91710337596289,-3.3576388895511626,1.529715061187745,11.799512958526611,981.7331266403198
validation,Route,44,255,3.7573002488005396,10.724887822894221,-1.4098040814493216,1.4908456802368164,5.985054683685302,958.1115634441376
validation,Route,125,106,8.889938556923056,17.546936505506803,-3.8845185018935293,4.473604679107666,17.327691555023193,942.333487033844
validation,Route,69,128,7.3375089932233095,13.258684613797147,-2.0503796730190516,4.621310710906983,13.729397678375243,939.2011511325836
validation,Route,22,134,6.950046286654117,17.75330118916166,-1.598851285763641,1.4940185546874991,17.76924629211426,931.3062024116516
validation,Route,945,198,4.588183265743834,17.343962616939443,-3.0995269038460473,1.2748656272888184,4.513366985321048,908.4602866172792
validation,Route,984,164,5.41916641665668,23.56201702991487,-4.569565351416425,1.3001976013183594,6.421812629699713,888.7432923316956
validation,Route,31,143,6.194592135769504,12.061367110237658,0.4798996932023055,3.2206544876098633,13.425382232666012,885.8266754150391
validation,Route,76,157,5.61652393705526,13.459467408566812,-2.874114437467733,1.5022897720336914,11.842073440551761,881.7942581176758
validation,Route,124,133,6.628983816706148,14.97452773201708,-5.269902168359971,3.1972084045410156,16.286329841613767,881.6548476219177
validation,Route,105,147,5.9730762494664615,10.98979575975955,1.1374663593006782,3.442807197570801,13.718861389160159,878.0422086715698
validation,Route,119,106,7.799445638116801,13.08219637365447,-5.2534967818350164,6.114277362823486,14.243277072906494,826.7412376403809
validation,Route,937,119,6.772234752398579,19.035544566285136,-3.2170230761295606,2.8268127441406232,11.234611320495606,805.8959355354309
validation,Route,986,123,6.038986806947041,21.880846111670458,-2.577683499188927,2.6315298080444336,6.512911128997798,742.7953772544861
validation,Route,989,148,4.991084372675097,14.001206987065906,-2.211182326883883,1.8850078582763672,9.941512775421144,738.6804871559143
validation,Route,953,101,7.022151637785505,17.084677899323818,-1.421715549903341,2.6202650070190447,14.985637664794918,709.2373154163361
validation,Route,902,210,3.303173035667056,6.249778425496452,-0.7541637125469389,2.334786891937255,5.250591754913329,693.6663374900818
validation,Route,132,106,5.981251752601479,12.670307056483209,-3.322700914346947,3.926128387451172,10.266266345977783,634.0126857757568
validation,Route,952,177,3.320369475305417,6.056227856047664,1.688317086063536,1.8237562179565447,7.044199180603029,587.7053971290588
validation,Route,81,157,3.660715033294289,7.788542207445125,0.6601508286348574,1.5730094909667969,7.1380442619323725,574.7322602272034
validation,Route,999,202,2.7977512713318857,12.58971314064902,-1.6332423474621212,0.7668787240982056,4.684906011819841,565.1457568090409
validation,Route,92,105,5.190606348855155,8.819865870409101,0.6197203999473935,2.6787118911743164,11.87780284881593,545.0136666297913
validation,Route,954,107,5.0500766250574705,15.021539839313139,-4.030747215324473,1.9071998596191406,5.768280696868897,540.3581988811493
validation,Route,924,138,2.2429486530414526,6.221055897092372,-1.3181301925493323,1.2469868659973145,2.5401098251342775,309.52691411972046
validation,delay_bucket,16-30,17361,8.13363377831717,9.789395327154077,-6.642720600779475,7.132098197937012,15.89471435546875,141208.0160253644
validation,delay_bucket,121-240,661,131.6524906651696,135.8506266725807,-131.6524906651696,128.39245319366455,179.7332248687744,87022.2963296771
validation,delay_bucket,0-5,9517,7.858224138337859,11.598600864739314,7.784700648736648,5.837689399719238,15.410465240478516,74786.71912456141
validation,delay_bucket,61-120,1247,54.15460756308763,58.13627036405776,-54.11922583297051,52.955848693847656,82.4704519271851,67530.79563117027
validation,delay_bucket,6-10,28516,2.265799364003736,3.9229768360824178,0.935324617857363,1.4093475341796875,4.875577449798584,64611.534663930535
validation,delay_bucket,31-60,2137,20.99228687488871,24.3357948624892,-19.559504286256637,20.83250141143799,37.97040557861328,44860.51705163717
validation,delay_bucket,11-15,10624,3.409109623451908,5.021875967807278,-1.138765600027449,2.556964874267578,6.4469385147094735,36218.38063955307
validation,hour,15,4798,6.632054148509744,16.437007343782142,-2.836195624589908,2.665174961090088,12.837535190582276,31820.595804549754
validation,hour,17,4674,6.646314508154523,16.70492764271122,-2.7843451379843382,2.523130416870117,12.62480869293213,31064.87401111424
validation,hour,16,4843,6.344646584110278,15.460172445451597,-2.27853573915275,2.5515804290771484,12.887423133850099,30727.12340684608
validation,hour,18,4304,6.617368838272047,16.50628658697967,-2.5648055598797574,2.6847705841064453,12.99683980941773,28481.15547992289
validation,hour,14,4159,6.656958504393428,16.18098664716267,-2.91238206871128,2.8136863708496094,13.063070297241222,27686.290419772267
validation,hour,19,3178,7.388397300190394,17.292396087282892,-3.326815637003201,3.091982841491699,14.68821396827698,23480.32662000507
validation,hour,6,3174,7.2819824385437375,18.346240602567406,-3.610886642172998,2.908672332763672,13.631050491333024,23113.012259937823
validation,hour,13,3631,6.309975930594505,15.656970984072975,-2.6287423444989297,2.5021018981933594,12.175562143325806,22911.522603988647
validation,hour,22,2256,9.864661624376062,23.850656130695157,-4.216144386654165,3.537660837173462,20.33260726928711,22254.676624592397
validation,hour,5,2621,8.488424888913276,19.724687873245614,-4.355272999355262,4.060855865478516,17.267393112182617,22248.161633841697
validation,hour,21,2697,8.072559128407338,18.614325453428098,-2.967090725994741,3.3962335586547834,16.64448757171631,21771.69196931459
validation,hour,9,3304,6.535757314440846,14.330471458561847,-2.8153887079176254,3.053663730621338,13.468135643005382,21594.142166912556
validation,hour,20,2748,7.746366502524044,17.48400614256374,-3.010311928010302,3.267153739929199,16.312519836425803,21287.015148936072
validation,hour,23,2076,10.178641719797444,22.678872877367244,-4.8357678506099875,4.159142017364502,21.766792297363285,21130.860210299492
validation,hour,12,3301,6.265622672444039,14.973380966738643,-2.7831363582955966,2.5692806243896484,13.01675033569336,20682.82044173777
validation,hour,10,3086,6.615791425187979,15.73280708118355,-3.069792811262674,2.8109323978424072,13.243063926696777,20416.3323381301
validation,hour,7,2994,6.738387690955348,16.57274068100915,-2.8324094130424315,2.572882890701294,13.452584362030036,20174.732746720314
validation,hour,8,3019,6.355231147968994,15.506571166215176,-2.7797116118478002,2.7001686096191406,12.071208953857422,19186.442835718393
validation,hour,11,3031,6.103895883219386,12.996124995972643,-2.396474509364463,2.6657586097717276,12.982786178588867,18500.90842203796
validation,hour,2,1215,14.908012151620024,30.317292762110117,-8.59022011079906,6.470185279846191,26.186289978027403,18113.23476421833
validation,hour,0,1617,8.525231779137732,18.437673655382696,-3.1788016528941703,3.722789764404297,18.238523864746107,13785.299786865713
validation,hour,4,1191,10.711513871666416,18.79786986266789,-4.755336178934294,6.587651252746582,21.979698181152344,12757.413021154702
validation,hour,3,914,12.65410861193612,22.640950425246192,-6.537325999440719,7.327232837677002,23.351621580123904,11565.855271309614
validation,hour,1,1232,9.321243082765829,19.27631498229958,-3.270690655916349,5.53663945198059,18.178106927871706,11483.7714779675
validation,mode,bus,55708,7.144063007378181,17.10763211182616,-3.066947875914125,3.0605216026306135,14.176049900054934,397981.4620150237
validation,mode,streetcar,14355,8.238021417685147,18.711471091786812,-3.6306446910257417,2.9946250915527344,19.081230163574226,118256.79745087028
validation,month,11,6711,7.364008340725072,17.78397037866692,-3.461301485007159,3.032364845275879,15.145834922790527,49419.85997460596
validation,month,12,6830,7.00136882689172,15.613234823003626,-2.515560721899458,3.154100775718689,14.917105197906503,47819.349087670445
validation,month,9,5993,7.94080990830947,18.57610649118998,-3.7124650680403937,3.1369037628173846,16.713884925842287,47589.273780498654
validation,month,10,6780,6.884346513638608,15.66763286201935,-3.2280633439933526,3.048783779144289,14.384438991546634,46675.86936246976
validation,month,8,6319,7.322911791261719,17.97319691838478,-3.522372619466024,2.915066719055176,14.736743545532223,46273.4796089828
validation,month,7,6261,7.116470711031741,17.253220656837396,-2.6108481655130276,3.0252342224121094,14.020925521850586,44556.223121769726
validation,month,6,5327,7.988631675694706,18.20719763485664,-3.4092623811440346,3.357802391052246,16.27169837951661,42555.4409364257
validation,month,3,5371,7.368987953262253,17.531250260062432,-2.7873385196190665,2.9824771881103516,15.4800386428833,39578.83429697156
validation,month,5,5266,7.386079857849262,16.815373597109062,-2.3875181364345015,3.1668479442596436,14.898287296295166,38895.09653143422
validation,month,2,5213,7.2861128677345155,17.916824630352142,-3.5698932842829394,2.7989206314086914,14.385897827148453,37982.50637950003
validation,month,1,4880,7.745636289982033,19.803262034814075,-4.301039494097721,2.8687388896942148,14.786564922332765,37798.705095112324
validation,month,4,5112,7.256185698445379,16.622078075045575,-2.84005563792296,3.1000499725341797,14.734637928009034,37093.62129045278
